campaign;DRN;site;running_id;date;stream_type;avg_depth_macroinvertebrates;avg_velocity_macroinvertebrates;Max_wetted_width_m;Min_wetted_width_m;Average_wetted_width_m;Bankfull_at_max__wetted_width_m;Bankfull_at_min__wetted_width_m;Embeddedness;bedrock;boulders;cobbles;gravel;sand;silt;particle_size;state_of_flow;if_IP_number_and_size_2_axes_+_depth_of_the_pools;Maximum_depth_cm;temperature_C;ph;conductivity_micros_cm;oxygen_mg_l;oxygen_sat;discharge_l_s;filamentous_algae;incrusted_algae;macrophyte_cover;leaf_litter_cover;moss_cover;wood_cover;reach_length_m;Latitude;Longitude;altitude_m;basin_area_km2;calcareous_geology_upstream;siliceous_geology_upstream;sedimentary_geology_upstream;slope;riparian_cover_in_the_riparian_area;native_riparian_species_richness;invasive_riparian_species_richness;left_river_bank_slope;right_river_bank_slope;shade;hydromorphological_alteration;volume_biofilm;m2_biofilm
6;Hungary;BUK10;BUK10_6;13.12.2021;PR;4.3625;0.034142857;2.66;1.13;1.873;3.43;2.55;85;5;5;30;30;15;15;3.1;F;;5;2.5;8.15;870;12.2;89.4;1.44245;0;0;0;40;0;20;50;46.105807;18.039878;236;1.8;;;;2;80;6;0;70;40;85;1;150;0.033325
6;Hungary;BUK12;BUK12_6;13.12.2021;PR;11.3875;0.074875;2.38;0.82;1.25;3.1;2.24;75;0;0;30;40;30;0;3;F;;46;3.6;8.01;910;10.9;82.3;1.0641;0;0;0;10;0;0;50;46.103198;18.019859;178;1.6;;;;2;75;12;0;30;30;90;1;150;0.027465
6;Hungary;BUK15;BUK15_6;15.12.2021;PR;16.675;0.10525;3.15;1.03;1.927;3.5;1.62;80;0;0;30;30;20;20;2.7;F;;44;3.3;8.1;810;10.8;80.9;9.9477;0;0;0;10;0;5;50;46.131829;18.003366;156;18.9;;;;2.5;80;7;1;50;60;80;2;150;0.031772
6;Hungary;BUK16;BUK16_6;15.12.2021;TR;11.8375;0.05725;2.95;1.42;1.885;4.48;2.7;100;0;0;0;0;0;100;1;F;;18;2.2;7.82;770;10;72.7;2.2424;0;0;0;30;0;10;50;46.135121;17.999258;170;12.2;;;;2.5;80;6;0;40;50;90;1;150;0.028722
6;Hungary;BUK19;BUK19_6;15.12.2021;PR;7.85;0.084125;2.03;0.81;1.615;2.7;1.85;70;0;0;60;30;5;5;3.45;F;;46;5.6;8.27;810;11.1;88.3;6.16565;0;0;0;5;0;5;50;46.136848;18.003531;169;5.8;;;;3.5;80;6;2;100;60;50;2;150;0.049397
6;Hungary;BUK20;BUK20_6;17.12.2021;TR;4.1;0.003571429;1.24;0.14;0.655;1.61;1.12;65;0;10;10;15;60;5;2.6;F;;14;3.2;8.39;920;10.7;79.9;0.00225;0;0;0;30;0;5;50;46.120284;18.031566;190;2;;;;6.5;90;13;0;70;90;100;1;150;0.03045
6;Hungary;BUK21;BUK21_6;21.12.2021;TR;0;0;0;0;0;0;0;100;0;0;0;0;0;100;1;D;;0;;;;;;0;0;0;0;0;0;10;50;46.12865;18.031122;172;9.3;;;;5;90;6;0;70;70;80;1;150;0.021075
6;Hungary;BUK23;BUK23_6;21.12.2021;PR;11.8;0.1056;3.63;0.96;2.07;3.63;1.7;75;0;0;50;30;10;10;3.2;F;;61;0;8.06;1110;12.7;86.9;2.8557;0;0;0;30;0;0;50;46.122236;18.060239;183;9.3;;;;5;95;10;0;10;20;85;1;150;0.05086
6;Hungary;BUK27;BUK27_6;17.12.2021;TR;10.0625;0.007375;2.2;0.52;1.421;2.4;2;65;0;0;40;0;50;10;2.7;F;;22;0.2;7.53;950;10.6;72.9;0.5575;0;0;0;70;0;0;50;46.116355;18.080976;223;4.6;;;;5;95;10;0;20;20;100;1;150;0.032575
6;Hungary;BUK30;BUK30_6;21.12.2021;PR;4.3125;0.0305;1.05;0.53;0.76;1.7;0.53;80;0;5;60;5;15;15;3.25;F;;10;-0.9;8.1;460;13.2;90.39857554;0.38925;0;0;0;20;0;10;50;46.119942;18.056902;213;0.9;;;;5.5;75;5;0;70;50;95;1;150;0.0445
6;Hungary;BUK32;BUK32_6;21.12.2021;TR;5.8;0.036857143;1.6;0.37;0.69;1.8;0.85;85;0;5;50;20;15;10;3.25;F;;10;-0.5;8.17;720;13.5;92.45308862;0.521875;0;0;0;30;0;0;50;46.116663;18.071729;216;1.7;;;;7;90;8;0;10;30;95;1;150;0.0572
6;Hungary;BUK37;BUK37_6;20.12.2021;TR;13.6875;0.034125;2.5;0.55;1.705;2.8;2.67;70;0;0;60;20;20;0;3.4;F;;65;0.7;8.17;760;12.7;88.6;1.0791;0;0;0;10;0;0;50;46.140617;18.037184;193;3.3;;;;2;85;9;0;65;55;65;1;150;0.0416
6;Hungary;BUK38;BUK38_6;20.12.2021;TR;5.2625;0.003333333;3.18;0.52;1.294;3.33;0.75;100;0;0;0;0;0;100;1;F;;9;2.5;7.66;920;7.5;55;0.17125;0;0;0;100;0;0;50;46.140577;18.039862;194;0.7;;;;1;75;10;1;33;33;95;1;150;0.019318
6;Hungary;BUK39;BUK39_6;16.12.2021;TR;19.9375;0.018428571;4.11;1.06;2.302;4.57;1.61;70;0;0;50;50;0;0;3.5;F;;107;4;7.51;920;3.9;29.8;6.1127;0;0;0;90;0;5;50;46.135008;18.06285;191;12.3;;;;2.5;80;5;1;50;40;90;1;150;0.042228
6;Hungary;BUK40;BUK40_6;16.12.2021;TR;22.4;0;2.29;0.82;1.504;4.85;2.1;65;0;0;80;20;0;0;3.8;IP;"15,8*2,55 m, 42 cm;
18,77*1,98 m, 0,33 cm";42;3.8;7.45;840;8.9;67.5;0;0;0;0;100;0;0;50;46.13845;18.084525;231;8.5;;;;2.5;90;5;0;40;50;90;1;150;0.048065
6;Hungary;BUK42;BUK42_6;16.12.2021;PR;14.875;0.013428571;5.68;0.24;0.434;5.8;1.38;75;5;0;40;30;20;5;3.25;F;;97;2.8;8.26;940;9.8;72.4;0.00225;0;0;0;80;0;5;50;46.135248;18.082342;245;1.2;;;;5;65;5;0;60;60;95;1;150;0.037685
6;Hungary;BUK45;BUK45_6;20.12.2021;TR;18.4375;0.0395;1.92;1.12;1.494;2.1;1.12;100;0;0;0;0;0;100;1;F;;28;2.2;7.82;980;9.8;71.2;4.3125;0;0;0;30;0;20;50;46.145246;18.059212;175;10.4;;;;2;80;8;1;100;100;95;1;150;0.02018
6;Hungary;BUK49;BUK49_6;20.12.2021;TR;3.4;;0.77;0.23;0.423;0.9;0.64;100;0;0;0;0;0;100;1;IP;"16,93*0,93 m, 8,5 cm;
15,75*0,42 m, 2,4 cm";8;0.9;8.01;870;11;77.2;0;0;0;10;20;0;20;50;46.172726;18.046971;205;3.7;;;;1;100;6;1;50;60;50;1;150;0.01636
6;Hungary;BUK50;BUK50_6;15.12.2021;PR;10.55;0.093;2.85;1.04;1.995;3.4;1.1;90;0;0;0;0;30;70;1.3;F;;14;3.8;7.91;910;9.8;74.4;4.68245;0;0;0;85;0;10;50;46.10917;17.935804;162;8.2;;;;2;95;7;0;60;80;90;1;150;0.020062
6;Hungary;BUK52;BUK52_6;14.12.2021;PR;47.5625;0.18275;3.05;2.48;2.74;3.3;2.48;100;0;0;0;0;0;100;1;F;;73;3.9;8.06;1010;10.3;78.4;99.087;0;0;70;0;0;0;50;45.992765;17.940566;104;184.4;;;;5;100;;;100;100;0;5;150;0.076
1;Spain;GEN01;GEN01_1;31.1.2021;PR;11.6;0.5505;7.1;2.5;3.8;12.4;5.7;10;10;20;20;35;10;5;3.7;F;;65;14.5;8.17;1339;10.4;102.4;256.175;5;30;0;2;2;2;91;36.62113889;-5.173277778;539;;10;90;0;13;70;100;0;25;40;75;;120;0.06675
1;Spain;GEN02;GEN02_1;1.2.2021;TR;8.9;0.248;2;0.42;1.11;4.4;2.5;0;0;10;30;40;15;5;3.25;F;;24;10;7.65;306;10.61;94.3;5.975;0;30;0;5;0;5;95;36.62058333;-5.1555;518;;0;100;0;9;15;1;0;70;40;20;;120;0.0478
1;Spain;GEN03;GEN03_1;1.2.2021;PR;17.2;0.3695;6.4;2.8;4.2;10.3;7.6;0;0;10;40;30;15;5;3.35;F;;76;12.4;8.74;376;10.61;100.8;673.823;0;5;0;0;0;5;96;36.61777778;-5.1575;530;;0;100;0;11;30;3;1;45;60;10;;120;0.048375
1;Spain;GEN04;GEN04_1;NA;TR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;36.63597222;-5.147083333;;;10;90;0;12;0;0;0;40;15;20;;0;0
1;Spain;GEN05;GEN05_1;5.2.2021;PR;9.3;0.2315;4.35;1.64;3.15;5.05;4.84;20;5;5;50;30;5;5;3.6;F;;45;12.9;8.24;382;10.76;103.1;225.77;0;95;5;2;0;5;97;36.62961111;-5.123055556;706;;0;100;0;7;80;0;2;40;90;10;;120;0.04005
1;Spain;GEN06;GEN06_1;5.2.2021;TR;10.4;0.369;9;1.6;4.61;11.35;6;0;0;10;65;15;5;5;3.7;F;;28;10.9;8.28;394;10.98;99.4;213.105;0;50;0;2;0;2;92;36.62169444;-5.118777778;598;;0;100;0;12;60;2;0;30;40;10;;120;0.048621
1;Spain;GEN07;GEN07_1;1.2.2021;PR;17.3;0.737;7.6;5.6;6.7;11.3;10.5;0;0;10;30;40;15;5;3.25;F;;43;13.8;8.47;654;10.82;104.8;711.925;0;15;2;2;0;2;95;36.60755556;-5.174333333;436;;0;100;0;;80;2;1;30;20;20;;120;0.06149
1;Spain;GEN08;GEN08_1;2.2.2021;PR;20.4;0.3555;7.1;3;5.75;10.6;7.86;0;0;20;20;20;20;20;3;F;;70;13.2;8.34;642;10.26;98;744.68;0;30;0;2;0;5;94;36.60980556;-5.206888889;353;;0;100;0;8;70;3;2;20;20;10;;120;0.050825
1;Spain;GEN09;GEN09_1;2.2.2021;TR;10;0.488;1.61;0.3;0.92;4.1;5.3;0;0;5;20;50;20;5;3;F;;21;13.6;8.31;1434;10.77;104.3;16.87375;0;5;0;5;0;0;90;36.61805556;-5.199444444;604;;0;100;0;15;10;3;0;10;10;2;;120;0.051119
1;Spain;GEN10;GEN10_1;2.2.2021;TR;12.7;0.367;2.6;0.92;1.96;7.2;9.6;0;0;20;50;15;10;5;3.7;F;;21;11.5;8.14;298;11.6;106.6;48.595;0;10;0;2;0;0;99;36.63958333;-5.226083333;460;;80;20;0;10;10;2;0;30;30;30;;120;0.0599
1;Spain;GEN11;GEN11_1;3.2.2021;TR;12.1;0.208;3.6;2;2.87;6.6;4.4;0;0;10;25;45;15;5;3.2;F;;30;10.6;7.98;420;11.51;103.7;48.7365;0;20;0;5;2;5;70;36.60230556;-5.238305556;317;;0;100;0;9;90;3;1;30;50;95;;120;0.042425
1;Spain;GEN12;GEN12_1;3.2.2021;PR;17;0.5;10.1;4.3;7.11;13;8.4;0;0;5;50;30;10;5;3.4;F;;65;10.5;8.06;646;11.5;103.8;1008.56;0;10;0;2;0;2;120;36.59552778;-5.236194444;296;;2;98;0;11;90;3;1;20;20;20;;120;0.047374
1;Spain;GEN13;GEN13_1;2.2.2021;TR;5.8;0.161;1.34;0.43;0.82;3.2;3.06;0;0;5;5;60;25;5;2.8;F;;12;12.1;7.66;194;11.42;106.2;5.1725;0;80;0;2;0;2;93;36.60511111;-5.20925;476;;0;100;0;12;60;2;2;30;80;50;;120;0.042212
1;Spain;GEN14;GEN14_1;3.2.2021;TR;15.8;0.299;3;0.45;1.87;4.9;2.2;0;0;30;40;15;10;5;3.8;F;;74;12.5;8.32;502;12.35;117.1;62.6325;0;30;2;5;0;1;48;36.57758333;-5.249916667;289;;0;100;0;20;100;3;1;20;40;100;;120;0.045453
1;Spain;GEN15;GEN15_1;4.2.2021;PR;12.75;0.421;11.8;4.7;12.7;14.8;10.9;0;0;10;30;40;15;5;3.25;F;;68;10.7;8.17;6;12.09;109.4;1169.375;2;20;2;2;0;0;160;36.56902778;-5.245944444;233;;5;95;0;9;20;3;2;20;30;15;;120;0.04953
1;Spain;GEN16;GEN16_1;4.2.2021;TR;9.5;0.171;2.1;0.47;1.29;4.6;2.6;0;0;10;50;20;15;5;3.45;F;;19;10.2;8.18;371;11.74;105;5.413;2;50;0;2;0;2;95;36.56275;-5.1955;548;;0;100;0;7;80;2;0;60;40;40;;120;0.03845
1;Spain;GEN17;GEN17_1;4.2.2021;TR;9.9;0.274;5.07;1.5;3.3;9.9;8.55;0;0;5;40;30;20;5;3.2;F;;45;12.8;8.52;345;12.31;116.4;72.475;10;80;5;2;0;5;135;36.5645;-5.240416667;227;;0;100;0;11;60;4;2;45;10;10;;120;0.044072
1;Spain;GEN18;GEN18_1;6.2.2021;TR;14.35;0.2555;11.6;5.3;8.75;13.3;15.5;0;0;20;40;20;15;5;3.55;F;;106;12.1;8.4;318;11.61;107.22;784.955;0;75;0;5;0;3;108;36.54302778;-5.25125;198;;0;100;0;8;5;2;1;25;85;2;;120;0.03744
1;Spain;GEN19;GEN19_1;6.2.2021;PR;12.15;0.166;8.2;3;6.73;8.9;6.3;0;0;10;68;15;5;2;3.79;F;;70;11.4;8.42;376;12.44;113;261.5;0;80;0;2;0;3;90;36.52919444;-5.214277778;375;;0;100;0;14;0;0;0;70;70;40;;120;0.043268
1;Spain;GEN20;GEN20_1;6.2.2021;TR;10.85;0.1955;10.3;3.4;4.81;14;14.2;0;0;10;70;20;5;5;3.681818182;F;;72;11.7;8.41;395;12.43;113.5;335.535;0;70;0;2;0;2;113;36.53169444;-5.211694444;346;;0;100;0;14;10;2;0;80;60;5;;120;0.04382
1;Spain;GEN21;GEN21_1;6.2.2021;TR;8.6;0.297;4.4;2.1;3;7.1;6.2;2;0;5;70;20;5;0;3.75;F;;42;12;8.21;409;10.89;101;151.28;0;80;0;5;0;3;90;36.54711111;-5.191583333;405;;0;100;0;11;10;0;0;70;30;5;;120;0.038505
1;Spain;GEN22;GEN22_1;7.2.2021;PR;9.08;0.1952;15;7.8;12.04;21;14;10;0;2;51;40;5;2;3.46;F;;80;12.8;8.36;555;11.96;117.3;2535.055;2;60;0;3;0;5;145;36.51994444;-5.271611111;129;;0;100;0;10;10;2;0;70;40;10;;120;0.056975
1;Spain;GEN23;GEN23_1;1.2.2021;PR;15.8;0.404;3.9;1.6;2.41;7.9;7.9;0;0;10;30;30;25;4;3.171717172;F;;30;13.8;8.21;385;10.44;101.1;179.805;1;10;0;2;1;2;96;36.63580556;-5.143638889;578;;10;90;0;12;50;2;0;50;40;60;;120;0.0566
1;Spain;GEN24;GEN24_1;4.2.2021;PR;13.96;0.41;14.8;7.3;11.7;18;10.6;0;0;2;20;30;30;18;2.58;F;;100;14.4;8.31;585;11.1;108.1;2226.11;0;10;0;2;0;2;125;36.49338889;-5.305138889;80;;2;78;20;8;90;3;2;20;30;30;;120;0.043014
1;Spain;GEN25;GEN25_1;7.2.2021;TR;9.12;0.2548;17.3;6;10.14;22;25;30;0;0;30;60;5;5;3.15;F;;76;12.6;8.28;564;11.56;109.3;2359.66;1;60;0;2;0;2;142;36.43213889;-5.329416667;24;;0;0;100;8;0;0;0;30;5;1;;120;0.0374
1;Spain;GEN26;GEN26_1;7.2.2021;TR;13.44;0.2776;16.6;8;11.55;35.5;25;0;0;0;10;45;43;2;2.63;F;;95;12.8;8.15;579;11.45;108.1;2330.5;0;20;0;5;0;5;140;36.40836111;-5.325777778;11;;0;0;100;;0;0;2;30;5;10;;120;0.0458
2;Spain;GEN01;GEN01_2;21.3.2021;PR;12.65;0.3695;9.5;2;5.3;14;5.3;80;5;10;60;13;10;2;3.81;F;;90;13.7;8.504372;1303;10.5;101.8;210.7;5;1;1;1;5;2;91;36.62113889;-5.173277778;539;;10;90;0;13;70;100;0;25;40;75;;120;0.0462
2;Spain;GEN02;GEN02_2;21.3.2021;TR;7.85;0.185;2.65;0.6;1.35;5.6;4.3;0;2;10;36;45;5;2;3.53;F;;14;11.5;8.19766;302;11.56;105.1;8.31;0;0;0;2;0;3;95;36.62058333;-5.1555;518;;0;100;0;9;15;1;0;70;40;20;;120;0.0533
2;Spain;GEN03;GEN03_2;21.3.2021;PR;16.65;0.472;6.7;2.8;5.2;10.5;8.4;10;5;10;50;20;10;5;3.65;F;;47;13.3;9.150658;371;11;103.9;489.405;0;0;0;1;0;1;96;36.61777778;-5.1575;530;;0;100;0;11;30;3;1;45;60;10;;120;0.0475
2;Spain;GEN04;GEN04_2;21.3.2021;TR;4.2;0.204;1.3;0.35;0.77;2.15;1.65;0;1;1;10;70;12;6;2.91;F;;12;10.1;8.701544;287;12;106.2;2.73;0;0;0;1;0;3;80;36.63597222;-5.147083333;;;10;90;0;12;0;0;0;40;15;20;;120;0.055925
2;Spain;GEN05;GEN05_2;22.3.2021;PR;13.95;0.3455;3.85;1.6;3.26;6.85;7.4;50;5;5;70;8;10;2;3.81;F;;55;13.5;9.07398;350;11.27;109.1;208.31;0;2;0;1;2;1;97;36.62961111;-5.123055556;706;;0;100;0;7;80;0;2;40;90;10;;120;0.056875
2;Spain;GEN06;GEN06_2;22.3.2021;TR;11.225;0.35;9.5;2.7;5.12;10.7;7.5;0;0;5;60;20;10;5;3.5;F;;26;13.1;9.282106;413;11.11;105.3;158.085;0;0;0;3;0;3;92;36.62169444;-5.118777778;598;;0;100;0;12;60;2;0;30;40;10;;120;0.053
2;Spain;GEN07;GEN07_2;24.3.2021;PR;14.775;0.479;6.7;5.3;6.12;11.5;9.4;50;0;15;60;15;8;2;3.78;F;;30;16.2;8.986348;706;10.44;104.1;844.25;2;30;0;1;0;2;95;36.60755556;-5.174333333;436;;0;100;0;;80;2;1;30;20;20;;120;0.02795
2;Spain;GEN08;GEN08_2;23.3.2021;PR;18.2;0.4645;7.2;3.15;6.1;11;8;5;0;5;50;28;15;2;3.41;F;;65;10.8;8.405786;587;12.15;110.7;585.07;2;5;0;3;1;8;94;36.60980556;-5.206888889;353;;0;100;0;8;70;3;2;20;20;10;;120;0.0363
2;Spain;GEN09;GEN09_2;23.3.2021;TR;5.2;0.43;2;0.55;1.42;7.2;1.5;0;0;5;65;20;8;2;3.63;F;;13;13.6;8.657728;1394;10.82;104.6;19.875;0;1;0;3;0;3;90;36.61805556;-5.199444444;604;;0;100;0;15;10;3;0;10;10;2;;120;0.054675
2;Spain;GEN10;GEN10_2;22.3.2021;TR;9.5;0.185;5.9;0.9;2.75;7.8;3.9;90;0;30;60;5;0;5;4.1;F;;27;10.7;8.41674;278;11.7;105.2;5.95;0;80;0;1;0;0;99;36.63958333;-5.226083333;460;;80;20;0;10;10;2;0;30;30;30;;120;0.0645
2;Spain;GEN11;GEN11_2;27.3.2021;TR;10.6;0.046;3.6;1.15;2.3;6.7;6.1;0;0;30;20;10;10;5;3.8;F;;27;12;8.504372;424;11.56;107.4;17.62;1;60;0;5;1;2;70;36.60230556;-5.238305556;317;;0;100;0;9;90;3;1;30;50;95;;120;0.0531
2;Spain;GEN12;GEN12_2;27.3.2021;PR;13.45;0.353;8.8;3.4;6.07;14.2;7.9;0;0;5;70;10;5;10;3.55;F;;79;11.6;8.41674;660;11.88;109.6;872.04;0;30;0;1;1;1;120;36.59552778;-5.236194444;296;;2;98;0;11;90;3;1;20;20;20;;120;0.043025
2;Spain;GEN13;GEN13_2;23.3.2021;TR;7.65;0.376;2.9;0.68;1.31;3.1;2.2;0;0;5;90;2;2;1;3.96;F;;17;10.5;7.792362;147;12.07;108.2;14.397;0;50;0;1;0;2;93;36.60511111;-5.20925;476;;0;100;0;12;60;2;2;30;80;50;;120;0.057275
2;Spain;GEN14;GEN14_2;24.3.2021;TR;11.875;0.2085;3.3;0.4;1.79;4;6.2;50;10;50;20;10;9;1;4.39;F;;65;13.9;8.832992;489;10.93;105.7;35.445;0;2;0;8;3;2;48;36.57758333;-5.249916667;289;;0;100;0;20;100;3;1;20;40;100;;120;0.049275
2;Spain;GEN15;GEN15_2;24.3.2021;PR;9.8;0.3584;12;3.6;6.74;21.7;14;5;0;5;70;8;10;7;3.56;F;;110;10.8;8.624866;610;12.75;115.4;896.77;1;1;0;1;1;1;160;36.56902778;-5.245944444;233;;5;95;0;9;20;3;2;20;30;15;;120;0.043875
2;Spain;GEN16;GEN16_2;24.3.2021;TR;11;0.197;3.5;1.1;2.04;6.2;3.2;5;1;10;85;2;1;1;4.05;F;;23;12.3;8.865854;403;11.81;110.5;10.16;0;85;0;1;0;1;95;36.56275;-5.1955;548;;0;100;0;7;80;2;0;60;40;40;;120;0.0553
2;Spain;GEN17;GEN17_2;24.3.2021;TR;11.225;0.4595;5;1.9;3.33;8.4;2.8;30;0;3;80;10;5;2;3.77;F;;49;13.9;9.23829;364;12.41;120.1;77.445;10;2;0;1;0;1;135;36.5645;-5.240416667;227;;0;100;0;11;60;4;2;45;10;10;;120;0.0383
2;Spain;GEN18;GEN18_2;25.3.2021;TR;12.68;0.3076;12.2;5.7;9.13;18.3;12.6;60;5;45;40;5;3;2;4.38;F;;115;12.5;8.723452;376;12.43;116.1;452.322;0;50;0;1;0;2;108;36.54302778;-5.25125;198;;0;100;0;8;5;2;1;25;85;2;;120;0.0488
2;Spain;GEN19;GEN19_2;25.3.2021;PR;19.45;0.289;7;5.1;5.64;9.8;9.2;30;5;30;52;10;2;1;4.23;F;;55;13.3;9.545002;407;12.06;113.5;192.33;0;80;0;1;0;1;90;36.52919444;-5.214277778;375;;0;100;0;14;0;0;0;70;70;40;;120;0.0372
2;Spain;GEN20;GEN20_2;25.3.2021;TR;9.96;0.2756;14.9;11;6.52;19.2;15.2;5;5;30;50;10;3;2;4.18;F;;82;14.5;9.139704;434;10.95;107.5;256.7;0;10;0;2;0;1;113;36.53169444;-5.211694444;346;;0;100;0;14;10;2;0;80;60;5;;120;0.0435
2;Spain;GEN21;GEN21_2;25.3.2021;TR;14.05;0.24625;1.1;4.6;2.7;4.9;5.3;5;6;20;55;15;2;2;4.07;F;;62;14.1;8.723452;477;10.15;97.2;24.32;0;70;0;0;0;1;90;36.54711111;-5.191583333;405;;0;100;0;11;10;0;0;70;30;5;;120;0.04235
2;Spain;GEN22;GEN22_2;23.3.2021;PR;18.04;0.492;14;8;11.55;16;14.2;20;1;30;30;25;10;4;3.75;F;;110;17.5;9.18352;582;10.93;114.4;2387.1;1;5;0;2;0;2;145;36.51994444;-5.271611111;129;;0;100;0;10;10;2;0;70;40;10;;120;0.05805
2;Spain;GEN23;GEN23_2;22.3.2021;PR;17.8;0.51;2.95;1.4;2.16;7.5;2.8;35;2;40;40;10;5;3;4.15;F;;35;13.1;9.01921;350;11.19;106.1;138.775;50;0;0;1;0;5;96;36.63580556;-5.143638889;578;;10;90;0;12;50;2;0;50;40;60;;120;0.05205
2;Spain;GEN24;GEN24_2;26.3.2021;PR;17.64;0.4136;13.9;6.4;10.4;15.4;14.6;30;2;5;50;28;10;5;3.46;F;;90;11.8;8.52628;614;12.02;119.2;1567.1775;2;30;0;1;0;1;125;36.49338889;-5.305138889;80;;2;78;20;8;90;3;2;20;30;30;;120;0.05095
2;Spain;GEN25;GEN25_2;26.3.2021;TR;19.12;0.5308;16.6;5.4;9.82;19.5;18.8;70;1;2;70;21;4;2;3.69;F;;98;13.1;8.52628;554;12.86;121.8;1749.8;1;50;0;1;0;1;142;36.43213889;-5.329416667;24;;0;0;100;8;0;0;0;30;5;1;;120;0.0343
2;Spain;GEN26;GEN26_2;26.3.2021;TR;16.83333333;0.446;13.8;5;9.73;18.7;12.6;40;0;1;40;39;15;5;3.17;F;;110;14.6;8.668682;579;11.6;113.8;1494.6;0;50;0;1;0;1;140;36.40836111;-5.325777778;11;;0;0;100;;0;0;2;30;5;10;;120;0.0311
3;Spain;GEN01;GEN01_3;21.5.2021;PR;11.25;0.286;6.6;3;4.6;9.4;12.3;60;20;10;22;35;10;3;3.86;F;;80;17.1;8.36;14;10.43;109.3;155.375;80;30;4;2;6;2;91;36.62113889;-5.173277778;539;;10;90;0;13;70;100;0;25;40;75;;120;0.05455
3;Spain;GEN02;GEN02_3;21.5.2021;TR;7.1;0.03;1.17;0.2;0.67;6.8;3.4;10;2;5;30;52;8;2;3.343434343;F;;17;15.9;8.04;435;8.95;95.5;0.2305;3;2;0;3;0;5;95;36.62058333;-5.1555;518;;0;100;0;9;15;1;0;70;40;20;;120;0.0675
3;Spain;GEN03;GEN03_3;23.5.2021;PR;12.375;0.1305;4.8;2.9;3.9;7.2;7.3;25;3;15;34;40;5;3;3.62;F;;58;18.3;8.42;424;9.2;97.4;49.65;0;5;1;5;0;3;96;36.61777778;-5.1575;530;;0;100;0;11;30;3;1;45;60;10;;120;0.052538
3;Spain;GEN04;GEN04_3;22.5.2021;TR;3.6;0.034;0.6;0.25;0.42;2.2;1.6;0;0;3;32;60;4;1;3.32;F;;4;16.7;6.5;373;10.04;102.4;0.216;0;0;2;1;0;1;80;36.63597222;-5.147083333;;;10;90;0;12;0;0;0;40;15;20;;120;0.035
3;Spain;GEN05;GEN05_3;22.5.2021;PR;10.9;0.04;2.5;0.7;1.54;5;5;70;5;10;60;21;3;1;3.9;F;;55;14;8.32;365;11.36;69.9;0.478;70;70;2;1;10;2;97;36.62961111;-5.123055556;706;;0;100;0;7;80;0;2;40;90;10;;120;0.0345
3;Spain;GEN06;GEN06_3;22.5.2021;TR;7.3;0.212;3.7;1.9;2.58;8.6;9.2;10;2;5;40;48;3;1;3.515151515;F;;31;13.3;8.37;456;9.99;95.3;34.809;0;10;0;1;0;1;92;36.62169444;-5.118777778;598;;0;100;0;12;60;2;0;30;40;10;;120;0.048325
3;Spain;GEN07;GEN07_3;21.5.2021;PR;12.95;0.3025;8.2;5;5.8;12.5;7.5;80;0;10;30;45;10;5;3.3;F;;58;14.5;8.4;1000;10.22;100.7;186.6;2;20;2;5;0;2;95;36.60755556;-5.174333333;436;;0;100;0;;80;2;1;30;20;20;;120;0.02435
3;Spain;GEN08;GEN08_3;23.5.2021;PR;12.85;0.3145;6.4;3.6;5.5;8.8;7.5;40;2;13;30;40;15;5;3.352380952;F;;68;16.1;8.26;974;11.03;115.1;218.95;0;30;0;2;0;4;94;36.60980556;-5.206888889;353;;0;100;0;8;70;3;2;20;20;10;;120;0.0332
3;Spain;GEN09;GEN09_3;23.5.2021;TR;7.5;0.344;2.1;0.55;;4.7;3.6;30;0;20;40;36;3;1;3.75;F;;6;14.5;8.21;1420;11.37;111.5;5.6135;10;0;0;2;0;1;90;36.61805556;-5.199444444;604;;0;100;0;15;10;3;0;10;10;2;;120;0.03353
3;Spain;GEN10;GEN10_3;29.5.2021;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;99;36.63958333;-5.226083333;460;;80;20;0;10;10;2;0;30;30;30;;120;0.019675
3;Spain;GEN11;GEN11_3;25.5.2021;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;70;36.60230556;-5.238305556;317;;0;100;0;9;90;3;1;30;50;95;;120;0.0217
3;Spain;GEN12;GEN12_3;25.5.2021;PR;11.6;0.276;7.4;3.2;5.1;11.7;8.3;30;2;5;55;31;4;3;3.61;F;;92;14.3;8.22;896;10.35;102.6;320.825;5;30;1;1;1;4;120;36.59552778;-5.236194444;296;;2;98;0;11;90;3;1;20;20;20;;120;0.0334
3;Spain;GEN13;GEN13_3;23.5.2021;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;93;36.60511111;-5.20925;476;;0;100;0;12;60;2;2;30;80;50;;120;0.0451
3;Spain;GEN14;GEN14_3;24.5.2021;TR;6.71;0.086;1.6;1.1;1.4;3.9;4.2;60;10;20;40;25;4;1;4.04;F;;71;16.5;8.1;603;10.4;105.1;2.4;0;10;2;4;5;6;48;36.57758333;-5.249916667;289;;0;100;0;20;100;3;1;20;40;100;;120;0.0322
