Campaign;Site;Country;Date;Sample.ID;Acroloxus.sp.;Alboglossiphonia.sp.;Ancylus.sp.;Anodonta.sp.;Aphelocheirus.sp.;Aplexa.sp.;Asellus.sp.;Astacus.sp.;Atyaephyra.sp.;Aulodrilus.sp.;Austropotamobius.sp.;Bithynia.sp.;Bythinella.sp.;Carychium.sp.;Chaoboridae.Gen..sp.;Dendrocoelidae.Gen..sp.;Dina.sp.;Dixidae.Gen..sp.;Dugesiidae.Gen..sp.;Echinogammarus.sp.;Eiseniella.sp.;Embolocephalus.sp.;Enchytraeidae.Gen..sp.;Erpobdella.sp.;Galba.sp.;Gammarus.sp.;Glossiphonia.sp.;Gyraulus.sp.;Haemopis.sp.;Haplotaxis.sp.;Helobdella.sp.;Hemiclepsis.sp.;Italobdella.sp.;Limnodrilus.sp.;Lumbricidae.Gen..sp.;Lumbriculidae.Gen..sp.;Lymnaea.sp.;Melanopsis.sp.;Mercuria.sp.;Micronecta.sp.;Muscidae.Gen..sp.;Naididae.Gen..sp.;Nais.sp.;Niphargidae.Gen..sp.;Niphargus.sp.;Octochaetidae.Gen..sp.;Ophidonais.sp.;Oxyloma.sp.;Pacifastacus.sp.;Physa.sp.;Physella.sp.;Pisidium.sp.;Planariidae.Gen..sp.;Planorbarius.sp.;Planorbis.sp.;Platambus.sp.;Polycelis.sp.;Potamopyrgus.sp.;Pristina.sp.;Proasellus.sp.;Radix.sp.;Radomaniola.sp.;Rhagionidae.Gen..sp.;Segmentina.sp.;Sphaerium.sp.;Spirosperma.sp.;Stagnicola.sp.;Succinea.sp.;Succinella.sp.;Synurella.sp.;Theromyzon.sp.;Trocheta.sp.;Tubificidae.Gen..sp.;Turbellaria.Gen..sp.;Unio.sp.;Valvata.sp.;Vertigo.sp.;Viviparus.sp.;Zonitoides.sp.
3;LEP17;Finland;16.6.2021;LEP17-2021-06-16-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;LEP18;Finland;15.6.2021;LEP18-2021-06-15-MINVS;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;24.19354839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;LEP19;Finland;15.6.2021;LEP19-2021-06-15-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0;3.686635945;0;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;11.05990783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.843317972;0;0;0;0;0;0;35.02304147;0;0;0;0;0;0
3;LEP20;Finland;15.6.2021;LEP20-2021-06-15-MINVS;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;29.03225806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.90322581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.064516129;0;0;0;0;0;0
3;LEP21;Finland;14.6.2021;LEP21-2021-06-14-MINVS;0;0;2.764976959;0;1.843317972;0;1.843317972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;3.686635945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.13824885;0;0;0;0;0;0;0;0;0;0;0;0;0;1.843317972;0;0;0;0;0;0;2.764976959;0;0;0;0;0;0
4;LEP01;Finland;9.8.2021;LEP01-2021-08-09-MINVS;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0;0;0;0;0;0;16.12903226;41.93548387;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;LEP02;Finland;10.8.2021;LEP02-2021-08-10-MINVS;0;0;0;0;0;0;172.5806452;0;0;0;0;0;0;0;0;0;0;14.51612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53.22580645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.58064516;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0
4;LEP03;Finland;10.8.2021;LEP03-2021-08-10-MINVS;0;0;0;0;0;0;146.7741935;0;0;0;0;0;0;0;0;0;0;8.064516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.064516129;0;0;0;43.5483871;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0
4;LEP04;Finland;10.8.2021;LEP04-2021-08-10-MINVS;0;0;0;0;0;0;103.2258065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;4.838709677;6.451612903;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;4.838709677;0;0;0;11.29032258;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0
4;LEP05;Finland;10.8.2021;LEP05-2021-08-10-MINVS;0;0;0;0;0;0;9.677419355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54.83870968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0
4;LEP08;Finland;9.8.2021;LEP08-2021-08-09-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32.25806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.677419355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;LEP10;Finland;11.8.2021;LEP10-2021-08-11-MINVS;0;0;0;0;0;0;169.3548387;0;0;0;0;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;9.677419355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.90322581;0;0;0;0;1.612903226;0;0;0;1.612903226;0;0;0;0;1.612903226;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0
4;LEP11;Finland;10.8.2021;LEP11-2021-08-10-MINVS;0;0;0.921658986;0;0;0;16.58986175;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;5.529953917;0;0;1.843317972;0;0;0;0.921658986;0;0;0;0.921658986;0.921658986;0;0;0;0;2.764976959;0;0;0;0;0;0;0;0;0;0;208.2949309;0;0;0;1.843317972;0;0;0;0;0;0;0;0;0;1.843317972;0;0;0;0;0;0;10.13824885;0;0;0;0;0;0
4;LEP12;Finland;9.8.2021;LEP12-2021-08-09-MINVS;0;0;0;0;0;0;1.843317972;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;4.608294931;0;0;0;0;0;0;0;0;0;0;0;2.764976959;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;2.764976959;0;9.216589862;0;0.921658986;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;0;0;0
4;LEP13;Finland;11.8.2021;LEP13-2021-08-11-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0
4;LEP14;Finland;9.8.2021;LEP14-2021-08-09-MINVS;0;0;0;0;0;0;1.843317972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.764976959;0;0;0;0;4.608294931;0;0;0;0;0;0;0;0;0;0;19.35483871;0;1.843317972;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;0;1.843317972;0;0;0;0;0;0
4;LEP16;Finland;10.8.2021;LEP16-2021-08-10-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.843317972;0;0;1.843317972;0;0;0;0;0;0;0;0;0;0;0;3.686635945;0;0;0;0;1.843317972;0;0;0;0;0;0;0;0;0;0;1.843317972;0;0;0;0;0;0;0;0;0;0;0;0;0;2.764976959;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0
4;LEP17;Finland;12.8.2021;LEP17-2021-08-12-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.064516129;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;8.064516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0;9.677419355;0;0;0;0;0;0
4;LEP18;Finland;11.8.2021;LEP18-2021-08-11-MINVS;0;0;0;0;0;0;116.1290323;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;1.612903226;0;0;0;0;0;0;1.612903226;0;0;0;0;20.96774194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.677419355;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0
4;LEP19;Finland;12.8.2021;LEP19-2021-08-12-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.608294931;0;0;0;0;0;0;11.98156682;0;0;0;0;0;0
4;LEP21;Finland;9.8.2021;LEP21-2021-08-09-MINVS;0;0;0;0;11.98156682;0;2.764976959;0;0;0;0;0;0;0;0;0;0;0;0;0;1.843317972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;17.51152074;0;0;0;0;0;0;0;0;0;0;18.43317972;0;0;0;1.843317972;0;0;0;0;16.58986175;0;0;0;0;0.921658986;0;0;0;0;0;0;3.686635945;0;0;0;0;0;0
5;LEP01;Finland;20.9.2021;LEP01-2021-09-20-MINVS;0;0;0;0;0;0;8.064516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.12903226;0;0;0;0;0;0;0;0;0;0;0;12.90322581;64.51612903;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;LEP02;Finland;20.9.2021;LEP02-2021-09-20-MINVS;0;0;0;0;0;0;174.1935484;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;1.612903226;0;0;0;1.612903226;0;0;0;0;0;0;0;0;83.87096774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37.09677419;0;0;0;0;0;0;0;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0;0;0;0;0;0;0;0
5;LEP03;Finland;20.9.2021;LEP03-2021-09-20-MINVS;0;0;3.225806452;0;0;0;175.8064516;0;0;0;0;0;0;3.225806452;0;0;0;11.29032258;0;0;8.064516129;0;4.838709677;1.612903226;0;0;0;0;0;0;0;0;0;0;3.225806452;12.90322581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30.64516129;0;0;0;1.612903226;0;0;0;0;1.612903226;0;0;0;0;1.612903226;0;0;0;0;0;0;11.29032258;0;0;0;0;0;0
5;LEP04;Finland;21.9.2021;LEP04-2021-09-21-MINVS;0;0;0;0;0;0;151.6129032;0;0;0;0;0;0;0;0;0;0;8.064516129;0;0;0;0;6.451612903;0;0;0;0;0;0;0;1.612903226;0;0;0;19.35483871;25.80645161;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;19.35483871;0;0;0;0;1.612903226;0;0;0;0;0;0;1.612903226;0;1.612903226;1.612903226;1.612903226;0;0;0;0;8.064516129;0;0;0;0;0;0
5;LEP05;Finland;22.9.2021;LEP05-2021-09-22-MINVS;0;0;0;0;0;0;9.677419355;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;1.612903226;0;0;0;0;0;0;0;1.612903226;0;0;0;3.225806452;22.58064516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.32258065;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0
5;LEP06;Finland;22.9.2021;LEP06-2021-09-22-MINVS;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103.2258065;0;0;0;0;0;0;0;0;0;0;0;1.612903226;267.7419355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.58064516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.90322581;0;0;0;0;0;0
5;LEP07;Finland;22.9.2021;LEP07-2021-09-22-MINVS;0;0;0;0;0;0;72.58064516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.90322581;0;0;0;0;0;0;0;0;0;0;0;0;185.483871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77.41935484;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;19.35483871;0;0;0;0;0;0
5;LEP08;Finland;22.9.2021;LEP08-2021-09-22-MINVS;0;0;0;0;0;0;70.96774194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51.61290323;0;0;0;0;0;0;0;0;0;0;0;1.612903226;709.6774194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.451612903;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;LEP09;Finland;21.9.2021;LEP09-2021-09-21-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.064516129;0;0;0;0;0;0;0;0;0;0;0;0;54.83870968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72.58064516;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0
5;LEP10;Finland;21.9.2021;LEP10-2021-09-21-MINVS;0;0;0;0;0;0;356.4516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;3.225806452;0;0;0;0;0;0;0;0;0;0;3.225806452;19.35483871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.677419355;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0
5;LEP11;Finland;20.9.2021;LEP11-2021-09-20-MINVS;0;0;0.921658986;0;0;0;81.10599078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47.92626728;11.05990783;0;0;1.843317972;0;0;0;0.921658986;0;0;0;10.13824885;7.373271889;0.921658986;0;0;0;18.43317972;0;0;0;0;0;0;0;0;2.764976959;0;95.85253456;0;2.764976959;0;0;0;0;0;0;0.921658986;0;0;0;0;25.80645161;0;0;0;0;0;0;95.85253456;0;0;0;0;0;0
5;LEP12;Finland;20.9.2021;LEP12-2021-09-20-MINVS;0;0;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0;6.451612903;0;0;0;0;0;0;0;0;0;0;0.921658986;4.608294931;0;0;0;0;5.529953917;0;0;0;0;0;0;0;0;0;0;1.843317972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.216589862;0;0;0;0;0;0
5;LEP13;Finland;21.9.2021;LEP13-2021-09-21-MINVS;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;9.677419355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;LEP14;Finland;20.9.2021;LEP14-2021-09-20-MINVS;0;0;0.921658986;0;0;0;3.686635945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.764976959;4.608294931;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0.921658986;0;0;9.216589862;0;0.921658986;1.843317972;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0
5;LEP15;Finland;21.9.2021;LEP15-2021-09-21-MINVS;0;0;0;0;0;0;80.64516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.74193548;0;0;0;0;0;0;0;0;0;0;0;11.29032258;43.5483871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;LEP16;Finland;20.9.2021;LEP16-2021-09-20-MINVS;0;0;3.686635945;0;0;0;2.764976959;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;1.843317972;0;0;0;0;0;0.921658986;0;0;0;0;0;2.764976959;25.80645161;0.921658986;0;0;0;1.843317972;0;0;0;0;0;0;0;0;0;0;1.843317972;0;0;0;0.921658986;0;0;0;0;0.921658986;0;0;0;0;1.843317972;0;0;0;0;0;0;71.88940092;0;0;0;0;0;0
5;LEP17;Finland;22.9.2021;LEP17-2021-09-22-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;6.451612903;12.90322581;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0
5;LEP18;Finland;21.9.2021;LEP18-2021-09-21-MINVS;0;0;0;0;0;0;280.6451613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;29.03225806;0;0;0;0;0;0;0;0;0;0;3.225806452;72.58064516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;1.612903226;0;0;0
5;LEP19;Finland;21.9.2021;LEP19-2021-09-21-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;0;9.216589862;10.13824885;0;0;0;0;0;0;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.843317972;0;0;0;0;0;0;21.19815668;0;0;0;0;0;0
5;LEP20;Finland;21.9.2021;LEP20-2021-09-21-MINVS;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;6.451612903;54.83870968;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;LEP21;Finland;20.9.2021;LEP21-2021-09-20-MINVS;0;0;0;0;24.88479263;0;11.98156682;0;0;0;0;0;0;0;0;0;2.764976959;0;0;0;2.764976959;0;0;1.843317972;0;0;0;0;0;0;0;0;0;0;8.294930876;0.921658986;0;0;0;0;21.19815668;0;0;0;0;0;0;0;0;0;0;19.35483871;1.843317972;0;0;0;0;0;0;0;7.373271889;0;0;0;0;0.921658986;0;0;0;0;0;0;34.10138249;0;0;0;0;0;0
6;LEP01;Finland;2.11.2021;LEP01-2021-11-02-MINVS;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.064516129;0;0;0;0;0;0;0;0;0;0;0;0;25.80645161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;LEP02;Finland;2.11.2021;LEP02-2021-11-02-MINVS;0;0;0;0;0;0;41.93548387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114.516129;0;0;0;0;0;0;0;0;0;0;0;0;33.87096774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.51612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;LEP03;Finland;2.11.2021;LEP03-2021-11-02-MINVS;0;0;12.90322581;0;0;0;85.48387097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;1.612903226;0;0;0;0;0;0;0;4.838709677;6.451612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.51612903;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0
6;LEP04;Finland;2.11.2021;LEP04-2021-11-02-MINVS;0;0;0;0;0;0;64.51612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;1.612903226;0;0;0;0;0;0;4.838709677;0;0;0;0;9.677419355;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;14.51612903;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.35483871;0;0;0;0;0;0
6;LEP05;Finland;3.11.2021;LEP05-2021-11-03-MINVS;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;1.612903226;0;0;0;0;12.90322581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43.5483871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;LEP06;Finland;3.11.2021;LEP06-2021-11-03-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35.48387097;0;0;0;0;0;0;0;0;0;0;0;1.612903226;11.29032258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0
6;LEP07;Finland;3.11.2021;LEP07-2021-11-03-MINVS;0;0;0;0;0;0;66.12903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;1.612903226;25.80645161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43.5483871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0
6;LEP08;Finland;1.11.2021;LEP08-2021-11-01-MINVS;0;0;0;0;0;0;32.25806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32.25806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;LEP09;Finland;1.11.2021;LEP09-2021-11-01-MINVS;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.90322581;0;0;0;0;0;0;0;0;0;0;0;0;27.41935484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104.8387097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0
6;LEP10;Finland;2.11.2021;LEP10-2021-11-02-MINVS;0;0;0;0;0;0;66.12903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.064516129;11.29032258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;LEP11;Finland;2.11.2021;LEP11-2021-11-02-MINVS;0;0;1.843317972;0;0;0;18.43317972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.82488479;0;0;1.843317972;0;0;0;2.764976959;0;0;0;0;4.608294931;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;242.3963134;0;0;0;0.921658986;0;0;0;0;0.921658986;0;0;0;0;8.294930876;0;0;0;0;1.843317972;0;46.08294931;0;0;0;0;0;0
6;LEP12;Finland;1.11.2021;LEP12-2021-11-01-MINVS;0;0;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.843317972;0;0;0;0;0;0;0;0;0;0;0;5.529953917;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;LEP13;Finland;1.11.2021;LEP13-2021-11-01-MINVS;0;0;0;0;0;0;14.51612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;LEP14;Finland;1.11.2021;LEP14-2021-11-01-MINVS;0;0;0;0;0;0;9.216589862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.51152074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.764976959;0;1.843317972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0
6;LEP15;Finland;1.11.2021;LEP15-2021-11-01-MINVS;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.90322581;0;0;0;0;0;0;0;0;0;0;0;6.451612903;14.51612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;LEP16;Finland;2.11.2021;LEP16-2021-11-02-MINVS;0;0;0;0;0;0;5.529953917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.843317972;0;0;0;0;0;0;0;0;0;0;0;4.608294931;35.02304147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.529953917;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;0;34.10138249;0;0;0;0;0;0
6;LEP17;Finland;3.11.2021;LEP17-2021-11-03-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;4.838709677;6.451612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0
